timestamp_ms,open,high,low,close,volume,rsi14,macd,macd_signal,macd_hist,stoch_k,stoch_d,stoch_rsi_k,stoch_rsi_d,adx14,atr14,bb_upper,bb_middle,bb_lower,ema20,ema50,target
1717128000000,0.48216000,0.48224000,0.48180000,0.48181000,28616.70786738,49.4755,-0.0008,-0.0010,0.0002,58.6514,48.6571,78.8476,61.5835,28.2014,0.00213416,0.48510503,0.48127950,0.47745397,0.48152159,0.48328522,-0.004910231865895905
1717131600000,0.48181000,0.48181000,0.47801000,0.47938000,31810.12613644,42.4200,-0.0009,-0.0010,0.0001,48.7277,52.4314,63.3553,68.7038,28.9295,0.00225315,0.48500534,0.48133850,0.47767166,0.48131763,0.48313208,0.001688256599079249
1717135200000,0.47945000,0.47970000,0.47800000,0.47801000,117066.82046773,39.0398,-0.0010,-0.0010,0.0000,31.9763,46.4518,38.5154,60.2395,29.6083,0.00221364,0.48513866,0.48119800,0.47725734,0.48100261,0.48293121,0.006297985448482466
1717138800000,0.47801000,0.47867000,0.47643000,0.47661000,226969.45062697,35.8923,-0.0013,-0.0011,-0.0002,13.2042,31.3027,12.4046,38.0918,30.6625,0.00221552,0.48541073,0.48099200,0.47657327,0.48058427,0.48268332,0.0021378277759810426
1717142400000,0.47661000,0.48107000,0.47661000,0.47996000,389021.11186538,46.9202,-0.0012,-0.0011,-0.0001,18.3239,21.1681,28.5007,26.4736,30.2292,0.00237584,0.48534697,0.48091350,0.47648003,0.48052482,0.48257652,0.00172781723962918
1717146000000,0.47977000,0.48249000,0.47839000,0.47919000,255304.28059693,45.0039,-0.0011,-0.0011,0.0000,30.1551,20.5611,47.7481,29.5511,29.1124,0.00249900,0.48509301,0.48071800,0.47634299,0.48039769,0.48244372,-0.0045597234407958424
1717149600000,0.47910000,0.48050000,0.47873000,0.47945000,81675.68967206,45.8087,-0.0011,-0.0011,0.0000,46.0731,31.5174,71.2587,49.1692,28.0755,0.00244693,0.48500294,0.48061250,0.47622206,0.48030743,0.48232632,-0.007768127087327653
1717153200000,0.47924000,0.48080000,0.47861000,0.48019000,162999.67458529,48.1351,-0.0009,-0.0011,0.0001,52.4752,42.9012,74.1391,64.3820,26.9548,0.00242857,0.48457530,0.48043250,0.47628970,0.48029625,0.48224254,-0.008974110786858688
1717156800000,0.48018000,0.48262000,0.47956000,0.48103000,107401.75062088,50.7212,-0.0008,-0.0010,0.0002,62.0649,53.5377,85.8701,77.0893,25.0431,0.00247368,0.48411721,0.48028650,0.47645579,0.48036613,0.48219499,-0.009923721640225432
1717160400000,0.48103000,0.48160000,0.47759000,0.47763000,152674.46578317,41.6653,-0.0009,-0.0010,0.0001,51.9152,55.4851,75.3364,78.4485,24.0664,0.00258341,0.48342553,0.47994450,0.47646347,0.48010555,0.48201597,-0.0010054673127602273
1717164000000,0.47757000,0.48079000,0.47613000,0.48079000,272925.91739391,50.5095,-0.0007,-0.0009,0.0002,55.1674,56.3825,79.1676,80.1247,23.6934,0.00273174,0.48260927,0.47976250,0.47691573,0.48017073,0.48196789,-0.007306311727187422
1717167600000,0.48118000,0.48387000,0.47701000,0.47701000,176494.27302668,42.2565,-0.0009,-0.0009,0.0000,34.1861,47.0896,60.1401,71.5480,22.0199,0.00302662,0.48247082,0.47952850,0.47658618,0.47986971,0.48177347,0.0011104710166339488
1717171200000,0.47805000,0.47869000,0.47229000,0.47574000,437163.76575822,39.8977,-0.0011,-0.0010,-0.0002,37.6550,42.3362,56.1667,65.1581,21.9300,0.00326757,0.48274281,0.47938250,0.47602219,0.47947641,0.48153686,0.005303940065857261
1717174800000,0.47535000,0.47661000,0.47508000,0.47590000,405851.05958503,40.3495,-0.0013,-0.0010,-0.0002,24.1122,31.9845,33.3284,49.8784,21.8466,0.00314346,0.48284225,0.47917450,0.47550675,0.47913580,0.48131581,0.0019522851078160792
1717178400000,0.47591000,0.47640000,0.47501000,0.47628000,104420.00554722,41.4746,-0.0013,-0.0011,-0.0003,31.8077,31.1917,31.5708,40.3553,21.7895,0.00301821,0.48287830,0.47900800,0.47513770,0.47886381,0.48111832,0.003353738366048613
1717182000000,0.47603000,0.47815000,0.47603000,0.47715000,106820.61843339,44.0754,-0.0013,-0.0011,-0.0002,35.8664,30.5955,40.9619,35.2870,20.9736,0.00295406,0.48288198,0.47892850,0.47497502,0.47870059,0.48096270,0.0005238070414668491
1717185600000,0.47751000,0.47787000,0.47657000,0.47729000,56139.46918224,44.5028,-0.0013,-0.0012,-0.0001,39.8676,35.8472,50.2982,40.9436,20.2160,0.00283591,0.48285946,0.47884250,0.47482554,0.47856625,0.48081868,0.0027826905424632826
1717189200000,0.47736000,0.47823000,0.47661000,0.47754000,98801.33728746,45.3067,-0.0012,-0.0012,0.0000,43.4945,39.7429,54.4081,48.5561,19.3501,0.00274906,0.48276459,0.47873200,0.47469941,0.47846851,0.48069010,0.0020291832704107996
1717192800000,0.47783000,0.47885000,0.47760000,0.47827000,98677.14638804,47.6893,-0.0011,-0.0012,0.0001,46.7185,43.3602,60.0095,54.9053,18.2616,0.00264627,0.48235420,0.47855950,0.47476480,0.47844961,0.48059519,0.0006897488960533206
1717196400000,0.47838000,0.47840000,0.47662000,0.47683000,14587.04873839,43.6498,-0.0011,-0.0011,0.0001,45.3944,45.2025,52.2096,55.5424,17.6549,0.00258439,0.48182751,0.47830300,0.47477849,0.47829536,0.48044754,0.003161743475837952
1717200000000,0.47684000,0.47790000,0.47684000,0.47788000,10246.45347061,47.1642,-0.0010,-0.0011,0.0001,46.3731,46.1620,57.9301,56.7164,17.0916,0.00247622,0.48124397,0.47810650,0.47496903,0.47825580,0.48034685,0.0009621217616958026
1717203600000,0.47783000,0.47861000,0.47725000,0.47740000,31869.57960243,45.7592,-0.0009,-0.0011,0.0001,43.8687,45.2121,51.9860,54.0419,16.1982,0.00239649,0.48110265,0.47800750,0.47491235,0.47817430,0.48023129,0.00196706280598907
1717207200000,0.47754000,0.47876000,0.47747000,0.47862000,16705.89261629,49.8484,-0.0008,-0.0010,0.0002,49.0213,46.4210,71.6873,60.5345,15.2892,0.00232246,0.48114465,0.47803800,0.47493135,0.47821674,0.48016810,0.00031335192811149376
1717210800000,0.47833000,0.47908000,0.47824000,0.47851000,13975.08420178,49.4861,-0.0007,-0.0009,0.0003,50.8348,47.9083,79.4276,67.7003,14.2690,0.00221657,0.48117469,0.47813300,0.47509131,0.47824467,0.48010308,0.002588025571585711
1717214400000,0.47852000,0.47910000,0.47771000,0.47860000,23503.58700388,49.8075,-0.0006,-0.0009,0.0003,54.2890,51.3817,94.5723,81.8957,13.6101,0.00215753,0.48099918,0.47806500,0.47513082,0.47827851,0.48004413,0.0025250167316366433
1717218000000,0.47857000,0.47861000,0.47774000,0.47834000,63843.94054213,48.8408,-0.0005,-0.0008,0.0003,65.6812,56.9350,93.2733,89.0911,12.9982,0.00206556,0.48091459,0.47802250,0.47513041,0.47828437,0.47997731,0.0024429724526619056
1717221600000,0.47833000,0.47853000,0.47833000,0.47834000,39813.58668981,48.8408,-0.0004,-0.0007,0.0003,74.9162,64.9621,92.9518,93.5991,12.4300,0.00193231,0.48078914,0.47796700,0.47514486,0.47828967,0.47991310,0.003339319378066676
1717225200000,0.47834000,0.47880000,0.47833000,0.47834000,81426.99973197,48.8408,-0.0004,-0.0007,0.0003,83.8920,74.8298,89.0776,91.7676,11.7126,0.00182785,0.48051453,0.47787450,0.47523447,0.47829446,0.47985141,0.003714295946425189
1717228800000,0.47833000,0.47897000,0.47821000,0.47877000,61769.72175985,50.8129,-0.0003,-0.0006,0.0003,84.0290,80.9457,92.4530,91.4941,10.9231,0.00175158,0.48001707,0.47776150,0.47550593,0.47833975,0.47980900,0.0027741004576899236
1717232400000,0.47885000,0.47975000,0.47855000,0.47975000,67451.37428914,55.0643,-0.0002,-0.0005,0.0003,90.2230,86.0480,95.9890,92.5065,10.6488,0.00171218,0.48028205,0.47786750,0.47545295,0.47847406,0.47980669,-0.0007506725126786071
1717236000000,0.47974000,0.48062000,0.47947000,0.47981000,48014.59391846,55.3190,-0.0001,-0.0004,0.0004,89.6838,87.9786,100.0000,96.1473,10.9553,0.00167203,0.48002460,0.47781850,0.47561240,0.47860129,0.47980682,-0.0010008967201279551
1717239600000,0.47996000,0.48003000,0.47874000,0.47951000,77596.18649011,53.6810,0.0000,-0.0003,0.0003,84.0168,87.9745,95.3211,97.1034,10.6571,0.00164474,0.48023389,0.47794350,0.47565311,0.47868784,0.47979518,-0.001189420558608719
1717243200000,0.47909000,0.48044000,0.47909000,0.47994000,71280.64127862,55.7055,0.0001,-0.0002,0.0003,78.3502,84.0169,95.3211,96.8807,10.6543,0.00162369,0.48036610,0.47815350,0.47594090,0.47880709,0.47980085,-0.0038411804567278426
1717246800000,0.47979000,0.48063000,0.47979000,0.48012000,54921.15034675,56.5614,0.0002,-0.0002,0.0003,80.5978,80.9883,95.3211,95.3211,10.7802,0.00156771,0.48047999,0.47836450,0.47624901,0.47893213,0.47981337,-0.002356352290875
1717250400000,0.48004000,0.48108000,0.47989000,0.48010000,75910.35930091,56.4309,0.0003,-0.0001,0.0003,81.3187,80.0889,99.5974,96.7465,11.2028,0.00154073,0.48057112,0.47855550,0.47653988,0.47904335,0.47982461,-0.001083694670912034
1717254000000,0.48035000,0.48075000,0.47939000,0.47939000,57084.60018915,51.8576,0.0002,0.0000,0.0003,71.3806,77.7657,79.2889,91.4025,11.1349,0.00152782,0.48060574,0.47866750,0.47672926,0.47907637,0.47980757,-0.0010226550265670371
1717257600000,0.47958000,0.48000000,0.47881000,0.47933000,81847.83731825,51.4779,0.0002,0.0000,0.0002,58.5564,70.4186,57.3413,78.7425,10.5636,0.00150369,0.48061975,0.47876950,0.47691925,0.47910052,0.47978884,-0.00033385498484325205
1717261200000,0.47937000,0.47939000,0.47791000,0.47894000,78769.23328000,48.9682,0.0002,0.0001,0.0001,45.9184,58.6185,24.9609,53.8637,10.3021,0.00150200,0.48060225,0.47883950,0.47707675,0.47908524,0.47975555,-0.002424953107363457
1717264800000,0.47894000,0.47894000,0.47794000,0.47810000,38533.43869024,43.9934,0.0001,0.0001,0.0000,31.7827,45.4192,11.9360,31.4127,10.0593,0.00146614,0.48060625,0.47883100,0.47705575,0.47899140,0.47969063,0.001045259842215173
1717268400000,0.47827000,0.47922000,0.47777000,0.47899000,319478.27576284,49.8113,0.0001,0.0001,0.0000,28.0450,35.2487,15.9808,17.6259,9.5747,0.00146499,0.48045858,0.47893900,0.47741942,0.47899127,0.47966315,-0.0015252026983821325
1717272000000,0.47909000,0.47958000,0.47835000,0.47958000,68504.64845569,53.2764,0.0001,0.0001,0.0000,34.1064,31.3114,40.0512,22.6560,8.9879,0.00144820,0.48048622,0.47902400,0.47756178,0.47904734,0.47965989,-0.003341830254070021
1717275600000,0.47923000,0.47956000,0.47869000,0.47890000,109862.08036140,49.0713,0.0001,0.0001,0.0000,41.8933,34.6816,53.5190,36.5170,8.4429,0.00140833,0.48036043,0.47909900,0.47783757,0.47903331,0.47963009,-0.0010864116061045641
1717279200000,0.47897000,0.47953000,0.47865000,0.47917000,43901.06564016,50.7340,0.0001,0.0001,0.0000,43.7059,39.9019,55.9663,49.8455,7.8953,0.00137059,0.48036879,0.47912650,0.47788421,0.47904633,0.47961205,-0.001963652187273502
1717282800000,0.47917000,0.47926000,0.47748000,0.47778000,56090.94543663,42.9582,0.0000,0.0000,-0.0001,28.2561,37.9518,31.3456,46.9436,8.3796,0.00139984,0.48044076,0.47909000,0.47773924,0.47892572,0.47954020,-0.0005233903250401249
1717286400000,0.47770000,0.47871000,0.47764000,0.47860000,8204.01178564,48.0196,-0.0001,0.0000,-0.0001,27.2468,33.0696,30.2803,39.1974,8.8294,0.00137628,0.48044076,0.47909000,0.47773924,0.47889470,0.47950333,-0.0016310829403986286
1717290000000,0.47857000,0.47884000,0.47798000,0.47826000,23160.06813718,46.1895,-0.0001,0.0000,-0.0001,20.3704,25.2911,20.3205,27.3155,9.0883,0.00133940,0.48044606,0.47908600,0.47772594,0.47883425,0.47945457,-0.003854699539813878
1717293600000,0.47841000,0.47853000,0.47748000,0.47798000,13717.13486342,44.6794,-0.0002,0.0000,-0.0001,22.2222,23.2798,24.5380,25.0463,9.7933,0.00131873,0.48047577,0.47906800,0.47766023,0.47875290,0.47939675,-0.0020314355827335353
1717297200000,0.47771000,0.47838000,0.47762000,0.47838000,6995.97144510,47.3287,-0.0002,-0.0001,-0.0001,20.1852,20.9259,22.9488,22.6025,10.4479,0.00127882,0.48047374,0.47907000,0.47766626,0.47871738,0.47935688,-0.008628615966253044
1717300800000,0.47828000,0.47828000,0.47759000,0.47823000,17070.27040708,46.4307,-0.0002,-0.0001,-0.0001,20.6082,21.0052,26.2489,24.5786,11.0855,0.00124390,0.48048892,0.47904300,0.47759708,0.47867097,0.47931268,-0.008652426031539411
1717304400000,0.47839000,0.47840000,0.47711000,0.47753000,22930.52931666,42.3888,-0.0003,-0.0001,-0.0001,20.8229,20.5388,22.0314,23.7430,12.1464,0.00124720,0.48048096,0.47893200,0.47738304,0.47856230,0.47924278,-0.001718645627596991
1717308000000,0.47736000,0.47805000,0.47735000,0.47782000,42856.63888352,44.5427,-0.0003,-0.0002,-0.0001,22.0712,21.1674,17.8125,22.0309,13.1316,0.00120811,0.48039864,0.47883250,0.47726636,0.47849161,0.47918698,-0.0032071801185719504
1717311600000,0.47778000,0.47800000,0.47601000,0.47642000,49434.25179969,37.2938,-0.0004,-0.0002,-0.0002,18.2541,20.3827,6.5944,15.4794,15.1498,0.00126396,0.48052990,0.47867800,0.47682610,0.47829431,0.47907847,0.0003357817450226857
1717315200000,0.47615000,0.47715000,0.47611000,0.47701000,61015.61490938,41.6067,-0.0005,-0.0003,-0.0002,22.7469,21.0241,15.5894,13.3321,17.0238,0.00124796,0.48042401,0.47853150,0.47663899,0.47817200,0.47899735,0.0017175656687727129
1717318800000,0.47679000,0.47706000,0.47301000,0.47427000,56441.65189157,30.9577,-0.0007,-0.0003,-0.0004,19.5580,20.1863,8.9950,10.3929,20.2664,0.00144811,0.48076225,0.47823900,0.47571575,0.47780038,0.47881197,0.005404225073594773
1717322400000,0.47442000,0.47516000,0.47353000,0.47411000,105462.38056276,30.4673,-0.0009,-0.0005,-0.0005,21.3277,21.2109,8.9950,11.1931,23.2772,0.00146110,0.48089332,0.47793950,0.47498568,0.47744891,0.47862758,0.0023805773079610118
1717326000000,0.47371000,0.47683000,0.47334000,0.47671000,35076.63045755,45.5588,-0.0009,-0.0005,-0.0003,30.9068,23.9308,24.8214,14.2705,23.9485,0.00160602,0.48072693,0.47780550,0.47488407,0.47737854,0.47855238,-0.009124593120340597
1717329600000,0.47680000,0.47703000,0.47591000,0.47629000,26480.13319787,43.9012,-0.0008,-0.0006,-0.0002,42.0075,31.4140,50.3335,28.0500,24.3531,0.00157131,0.48055813,0.47765350,0.47474887,0.47727487,0.47846366,-0.008010329726630015
1717333200000,0.47624000,0.47694000,0.47593000,0.47658000,34877.17186105,45.3789,-0.0008,-0.0006,-0.0001,56.8212,43.2451,78.6519,51.2689,24.7289,0.00153121,0.48041311,0.47753550,0.47465789,0.47720869,0.47838979,-0.008661347018496737
1717336800000,0.47658000,0.47947000,0.47592000,0.47783000,39870.93786619,51.3301,-0.0006,-0.0006,0.0000,62.7760,53.8682,87.1638,72.0497,23.1887,0.00167541,0.48039142,0.47752200,0.47465258,0.47726786,0.47836784,-0.010984496626050451
1717340400000,0.47803000,0.47818000,0.47633000,0.47684000,52602.20595860,46.9656,-0.0006,-0.0006,0.0000,65.0453,61.5475,88.0118,84.6092,21.7586,0.00168788,0.48021617,0.47741450,0.47461283,0.47722711,0.47830792,-0.00662790555035338
1717344000000,0.47674000,0.47696000,0.47524000,0.47524000,41584.02673882,40.9112,-0.0007,-0.0006,0.0000,56.1404,61.3206,76.3800,83.8519,20.8049,0.00169018,0.47996676,0.47719750,0.47442824,0.47703787,0.47818761,-0.002950227621376881
1717347600000,0.47543000,0.47544000,0.47222000,0.47238000,108640.31326478,32.7773,-0.0010,-0.0007,-0.0003,32.0050,51.0635,46.7375,70.3764,21.5602,0.00179945,0.48023389,0.47687150,0.47350911,0.47659426,0.47795986,0.0018823037334690558
1717351200000,0.47200000,0.47287000,0.46819000,0.47249000,140102.14059575,33.3264,-0.0012,-0.0008,-0.0004,24.9492,37.6982,24.9455,49.3543,23.5601,0.00200520,0.48023105,0.47653750,0.47284395,0.47620338,0.47774536,0.0019241143912111737
1717354800000,0.47261000,0.47308000,0.47021000,0.47247000,45294.92069984,33.2732,-0.0013,-0.0009,-0.0004,26.0902,27.6815,12.7420,28.1417,25.2606,0.00206697,0.48031681,0.47627200,0.47222719,0.47584782,0.47753848,0.008430509181051664
1717358400000,0.47248000,0.47282000,0.47023000,0.47261000,64041.78596160,34.0668,-0.0014,-0.0010,-0.0004,38.4161,29.8185,14.8022,17.4966,26.8397,0.00210433,0.48016772,0.47597250,0.47177728,0.47553945,0.47734521,0.008260156117116174
1717362000000,0.47248000,0.47369000,0.47221000,0.47369000,83216.92625857,39.9958,-0.0014,-0.0011,-0.0003,41.9622,35.4895,25.4582,17.6675,27.6138,0.00205974,0.47991370,0.47574400,0.47157430,0.47536332,0.47720186,0.004927778156051451
1717365600000,0.47368000,0.47432000,0.47363000,0.47384000,24009.35548536,40.7922,-0.0013,-0.0011,-0.0002,46.0106,42.1296,37.4716,25.9107,27.8529,0.00196190,0.47965284,0.47553700,0.47142116,0.47521824,0.47707003,0.0058078526959320165
1717369200000,0.47388000,0.47388000,0.47321000,0.47327000,35984.73781225,38.6908,-0.0013,-0.0012,-0.0002,47.9610,45.3113,44.8595,35.9298,28.2417,0.00186962,0.47929278,0.47528150,0.47127022,0.47503269,0.47692101,0.006528813048215772
1717372800000,0.47311000,0.47454000,0.47190000,0.47340000,34280.46157237,39.4568,-0.0013,-0.0012,-0.0001,47.1040,47.0252,41.6363,41.3225,29.0891,0.00192465,0.47889050,0.47504000,0.47118950,0.47487720,0.47678293,0.010694614953157532
1717376400000,0.47358000,0.47667000,0.47346000,0.47647000,27790.20066616,54.0560,-0.0010,-0.0012,0.0002,54.8759,49.9803,58.4732,48.3230,28.3587,0.00202074,0.47872652,0.47498700,0.47124748,0.47502889,0.47677066,0.008089424449966237
1717380000000,0.47672000,0.47779000,0.47630000,0.47653000,26632.88051113,54.2880,-0.0008,-0.0011,0.0003,64.5095,55.4965,78.6675,59.5923,27.0092,0.00198283,0.47850557,0.47492250,0.47133943,0.47517186,0.47676122,0.007859407944382408
1717383600000,0.47596000,0.47604000,0.47518000,0.47603000,7546.56584107,51.9344,-0.0006,-0.0010,0.0004,72.2813,63.8889,96.3529,77.8312,26.2635,0.00193763,0.47845739,0.47490300,0.47134861,0.47525358,0.47673254,0.006824964732785874
1717387200000,0.47594000,0.47679000,0.47451000,0.47660000,15362.80562373,54.3634,-0.0004,-0.0009,0.0004,75.8746,70.8885,96.3529,90.4578,25.1251,0.00196209,0.47839250,0.47488250,0.47137250,0.47538181,0.47672735,0.005816037650202613
1717390800000,0.47683000,0.47728000,0.47632000,0.47637000,23455.65367537,53.1952,-0.0003,-0.0008,0.0005,79.6320,75.9293,94.5491,95.7516,23.7819,0.00189051,0.47854327,0.47498750,0.47143173,0.47547593,0.47671333,0.004147818918060741
1717394400000,0.47684000,0.47972000,0.47627000,0.47849000,98458.67396116,61.4235,0.0000,-0.0006,0.0006,86.2416,80.5827,98.1961,96.3660,22.8695,0.00200190,0.47904722,0.47520650,0.47136578,0.47576298,0.47678301,0.004732873051547183
1717398000000,0.47860000,0.48084000,0.47655000,0.48034000,420317.07299885,66.8930,0.0003,-0.0004,0.0007,90.1960,85.3565,98.1961,96.9805,22.4963,0.00216534,0.47979683,0.47538800,0.47097917,0.47619889,0.47692250,-0.0006664167850451522
1717401600000,0.48021000,0.48193000,0.47975000,0.48029000,589681.16264734,66.6181,0.0006,-0.0002,0.0008,90.4621,88.9666,99.7274,98.7066,22.5761,0.00216638,0.48047891,0.47558800,0.47069709,0.47658852,0.47705455,-0.008048291120699722
1717405200000,0.48033000,0.48039000,0.47911000,0.47929000,154613.04756384,61.2007,0.0007,0.0000,0.0008,86.4967,89.0516,93.9471,97.2902,22.2633,0.00210307,0.48086079,0.47572350,0.47058621,0.47684580,0.47714222,-0.00041737098625456274
1717408800000,0.47933000,0.48079000,0.47913000,0.47938000,385370.43056138,61.5041,0.0008,0.0001,0.0007,79.3397,85.4328,87.5777,93.7507,22.1402,0.00207142,0.48110706,0.47580100,0.47049494,0.47708715,0.47722997,-0.005081938723627253
1717412400000,0.47939000,0.47977000,0.47835000,0.47835000,49056.61898506,56.0972,0.0008,0.0003,0.0005,72.1064,79.3143,75.0903,85.5383,21.5373,0.00202489,0.48128159,0.47587650,0.47047141,0.47720742,0.47727390,-0.0003763643251050765
1717416000000,0.47834000,0.48114000,0.47834000,0.48076000,144326.48386422,64.0588,0.0010,0.0004,0.0006,75.7394,75.7285,77.5207,80.0629,21.5750,0.00208026,0.48194896,0.47615250,0.47035604,0.47754577,0.47741061,-0.008292042707750191
1717419600000,0.48076000,0.48143000,0.48001000,0.48002000,108022.77579983,60.4347,0.0010,0.0005,0.0005,77.8664,75.2374,76.0437,76.2182,21.7304,0.00203310,0.48229301,0.47653450,0.47077599,0.47778141,0.47751294,-0.0029208065494787066
1717423200000,0.48001000,0.48001000,0.47532000,0.47644000,459091.12751545,46.6769,0.0008,0.0006,0.0002,68.1584,73.9214,55.4703,69.6782,20.8999,0.00222359,0.48218495,0.47673200,0.47127905,0.47765365,0.47747086,0.0036454336320873356
1717426800000,0.47654000,0.47910000,0.47654000,0.47909000,605123.24852014,54.8673,0.0008,0.0006,0.0002,59.2884,68.4377,38.9915,56.8352,20.1286,0.00225476,0.48223750,0.47706300,0.47188850,0.47779045,0.47753436,-0.001253159168989313
1717430400000,0.47905000,0.47935000,0.47583000,0.47695000,126759.75512281,48.4018,0.0006,0.0006,0.0000,43.2641,56.9036,16.3487,36.9368,19.7068,0.00234514,0.48203645,0.47728000,0.47252355,0.47771041,0.47751144,0.0013409602445211785
1717434000000,0.47699000,0.47834000,0.47686000,0.47817000,58765.91575781,51.8829,0.0006,0.0006,0.0000,47.9784,50.1770,24.9326,26.7576,19.3150,0.00228334,0.48197658,0.47750400,0.47303142,0.47775418,0.47753727,-0.0026804614712928145
1717437600000,0.47814000,0.47819000,0.47603000,0.47679000,241933.67540678,47.9428,0.0004,0.0006,-0.0002,34.8164,42.0196,13.5151,18.2655,19.3097,0.00227453,0.48181490,0.47765150,0.47348810,0.47766235,0.47750796,-0.0017633356795236658
1717441200000,0.47679000,0.47862000,0.47654000,0.47862000,650106.42607351,53.0361,0.0005,0.0006,-0.0001,40.4965,41.0971,21.1565,19.8681,19.0355,0.00226064,0.48157902,0.47791900,0.47425898,0.47775356,0.47755157,-0.0007315365728734529
1717444800000,0.47867000,0.47938000,0.47818000,0.47818000,105033.32563051,51.7257,0.0004,0.0005,-0.0001,38.4771,37.9300,20.8973,18.5230,18.3129,0.00218488,0.48117406,0.47815800,0.47514194,0.47779417,0.47757622,-0.001485899922846246
1717448400000,0.47832000,0.47888000,0.47661000,0.47849000,97101.57267972,52.6141,0.0004,0.0005,-0.0001,47.0499,42.0078,28.7345,23.5961,18.3711,0.00219096,0.48117585,0.47825900,0.47534215,0.47786044,0.47761205,-0.0013384363208523468
1717452000000,0.47849000,0.47849000,0.47697000,0.47759000,36335.10894129,49.7516,0.0004,0.0005,-0.0001,42.7925,42.7732,24.1454,24.5924,18.4252,0.00214303,0.48113837,0.47831200,0.47548563,0.47783468,0.47761119,-0.0011732418433229841
1717455600000,0.47769000,0.47779000,0.47634000,0.47689000,28434.98084207,47.5832,0.0002,0.0004,-0.0002,36.9351,42.2592,17.5587,23.4795,18.7618,0.00209353,0.48106496,0.47835500,0.47564504,0.47774471,0.47758290,-0.001132978174990074
1717459200000,0.47657000,0.47658000,0.47514000,0.47595000,109554.68174783,44.7618,0.0001,0.0004,-0.0003,25.2418,34.9898,7.6342,16.4461,19.5812,0.00206899,0.48112972,0.47832250,0.47551528,0.47757379,0.47751887,-0.0007146160294026191
1717462800000,0.47576000,0.47827000,0.47554000,0.47827000,29145.40842921,52.2820,0.0001,0.0003,-0.0002,29.4449,30.5406,14.7282,13.3070,19.1996,0.00211621,0.48107879,0.47841750,0.47575621,0.47764009,0.47754832,-0.001988301076764772
1717466400000,0.47827000,0.47850000,0.47744000,0.47747000,23957.47212481,49.7660,0.0001,0.0003,-0.0002,33.2273,29.3047,23.6332,15.3319,18.7010,0.00204076,0.48105919,0.47836650,0.47567381,0.47762389,0.47754525,0.0006699746916436502
1717470000000,0.47746000,0.47854000,0.47692000,0.47785000,72160.45685764,50.9729,0.0001,0.0002,-0.0001,47.4838,36.7187,44.1208,27.4941,18.4968,0.00201071,0.48078424,0.47824200,0.47569976,0.47764543,0.47755720,0.00018832588804234152
1717473600000,0.47808000,0.47823000,0.47703000,0.47703000,42855.75063028,48.2775,0.0000,0.0002,-0.0002,45.7551,42.1554,42.7270,36.8270,18.3072,0.00195280,0.48048973,0.47807900,0.47566827,0.47758682,0.47753653,0.01336851493714127
1717477200000,0.47696000,0.47734000,0.47624000,0.47635000,52222.41032773,46.1004,-0.0001,0.0001,-0.0002,42.9200,45.3863,37.4764,41.4414,18.5386,0.00189189,0.48038756,0.47793200,0.47547644,0.47746902,0.47749000,0.009714391952972825
1717480800000,0.47638000,0.47665000,0.47558000,0.47561000,138857.14637640,43.7863,-0.0002,0.0001,-0.0003,28.0660,38.9137,16.9888,32.3974,19.0757,0.00183318,0.48030214,0.47774350,0.47518486,0.47729197,0.47741627,0.012702562943765738
1717484400000,0.47559000,0.47733000,0.47558000,0.47732000,69386.57937769,50.0286,-0.0002,0.0000,-0.0002,30.3459,33.7773,27.8874,27.4509,19.0345,0.00182724,0.48024118,0.47769200,0.47514282,0.47729464,0.47741250,0.01703335602614467
1717488000000,0.47733000,0.48165000,0.47674000,0.47779000,302792.11674345,51.6188,-0.0001,0.0000,-0.0001,34.4022,30.9381,50.7209,31.8657,18.8157,0.00204744,0.47967177,0.47754350,0.47541523,0.47734182,0.47742730,0.012996242516266899
1717491600000,0.47782000,0.48009000,0.47746000,0.47794000,138981.90588467,52.1423,0.0000,0.0000,0.0000,45.0442,36.5974,82.2728,53.6270,18.6126,0.00208905,0.47925364,0.47743950,0.47562536,0.47739879,0.47744741,0.01808052571007737
1717495200000,0.47795000,0.48348000,0.47696000,0.48345000,236887.33224470,66.4861,0.0005,0.0001,0.0004,61.1192,46.8552,93.1110,75.3682,19.6803,0.00240554,0.48092450,0.47779000,0.47465550,0.47797510,0.47768280,0.0031391364246826045
1717498800000,0.48309000,0.48309000,0.48008000,0.48100000,149600.79898871,58.1416,0.0006,0.0002,0.0004,70.9716,59.0450,85.9652,87.1163,20.6718,0.00247443,0.48127835,0.47788550,0.47449265,0.47826318,0.47781289,0.007085028912419256
1717502400000,0.48100000,0.48250000,0.48072000,0.48169000,270448.78211054,59.6766,0.0008,0.0003,0.0005,82.8137,71.6349,77.7472,85.6078,21.5924,0.00242483,0.48186504,0.47812250,0.47437996,0.47858955,0.47796493,0.003523027641909842
1717506000000,0.48204000,0.48580000,0.48204000,0.48552000,144925.62886138,66.9264,0.0013,0.0005,0.0008,82.0581,78.6145,77.7472,80.4865,23.4100,0.00254520,0.48343070,0.47849000,0.47354930,0.47924959,0.47826121,-0.002536580690052029
1717509600000,0.48559000,0.48617000,0.48317000,0.48404000,455412.33095461,62.2676,0.0015,0.0007,0.0008,85.2910,83.3876,83.2895,79.5946,25.1883,0.00257769,0.48428089,0.47885250,0.47342411,0.47970582,0.47848783,-0.0016541232784885965
